"X_REC_SPEC","PlantMaterialKey","SalesOrganization","DistributionChannel","Material","LanguageCode","LanguageCodeDesc","SkuType","DistributionChainMaterialStatus","ItemCategoryGroup","ValidDays","NewProductFlag","EndUserRequired","ReturnDirectToVendor","ReturnLimitations","ManufacturerPartNumber","MfrMaterialKey","Manufacturer","ManufacturerDesc","MaterialType","Weight","WeightUnit","DealerPrice","RetailPrice","Cat1Desc","Subcategory","Plant","Height","Width","Length","AbcIndicator","NoReturnsFlag","OversizeFlag","MediumDesc","LongDesc1","UpcEan","MasterVendor","MasterVendorName","PromoFlag","PromoExpireDate","PromoFreePartNumber","PromoMinimumQuantity","PromoFreeQuantity","PromoPrice","PromoEffectiveDate","PromoType","EcomFreePartNumber","EcomFreeQuantity","EcomMinimumQuantity","EcomSpecPrice","EcomEffDate","EcomExpireDate","EcomPromoType","WebVisibleFlag","ClassCode","CpuCd","CurrencyCode","HeavyWeightFlag","ShipCartonFlag","PartType","DealerFlag","BackOrderSwitch","NoReturnFlag","IsESDProduct","RefurbishedFlag","PalletQuantity","DirectShipOrderable","VendorInfoRequired","RestrictedFlag","WarrantyProduct","WeightDetails","SubMaterial","SubRule","QuantityBreakFlag","StatusCD","InvisibleFlag","Webswitch","DeleteFlag","RecordDate","UpdatedDate","HasModified","WebVisibleFlagMode","DeleteFlagMode","FiscalClass","EndlessAisleFlag","OriginalMaterial","VEN_END_USER_FLAG","DiscountIndicator","ResellerFlag","VMF_AUTH_REQ"
"US01@@9500@@10@@7V0147","US01@@7V0147","9500","10","7V0147","","","","","","","","N","","","ST8000VX0022-LABEL","196Y@@ST8000VX0022-LABEL@@I","196Y","SEAGATE - SAMSUNG","I","0.01","EA","0","0","10","1022","US01","","","","C","","","SEAGATE LABEL ADHERE TO SINGLE","SEAGATE LABEL ADHERE TO SINGLE KITTED BOX 8TB SKYHAWK","","685","SEAGATE - PSG SINGLE","","0","","","","","","","","","","","","","","1","C","","","","","I","","","","","","99999","","","LABL","","US01@@.01@@EA","","","","","A","Y","1","7/18/2017 10:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7V0133","US01@@7V0133","9500","10","7V0133","","","","","","","","N","","","ST1000DM010-LABEL","196Y@@ST1000DM010-LABEL@@I","196Y","SEAGATE - SAMSUNG","I","0.01","EA","0","0","10","1022","US01","","","","C","","","SEAGATE LABEL ADHERE TO SINGLE","SEAGATE LABEL ADHERE TO SINGLE KITTED BOX 1TB BARRACUDA","","685","SEAGATE - PSG SINGLE","","0","","","","","","","","","","","","","","1","C","","","","","I","","","","","","99999","","","LABL","","US01@@.01@@EA","","","","","A","Y","1","7/18/2017 10:46","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2DD139","US01@@2DD139","9500","10","2DD139","","","","","","","","N","","","OH55F","Y175@@OH55F@@I","Y175","SAMSUNG LFD-COATES","I","1","EA","3813","5308","99","9900","US01","","","","G","","","55IN MCDONALDS LH55OHFPVBC/GO","55IN MCDONALDS LH55OHFPVBC/GO","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","G","","","","","I","","","","","","99999","","","MNTR","","US01@@1@@EA","","","","","A","Y","1","1/9/2018 19:02","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@DW4801","US01@@DW4801","9500","10","DW4801","","","","","","","","N","","","P-OA-5NXXA31C5","929Y@@P-OA-5NXXA31C5@@I","929Y","SAMSUNG PRINT SERVICES","I","0","EA","2453","5487.81","99","9900","US01","","","","X","","","5YR NBD ONSITE MNT CLX-8540ND","5YR NBD ONSITE MNT CLX-8540ND","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","A","Y","1","11/29/2017 11:28","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6B9962","US01@@6B9962","9500","10","6B9962","","","","","","","","N","","","EF-BT580PBEGUJ","1757@@EF-BT580PBEGUJ@@","1757","SAMSUNG COMMERCIAL TABLET","","0.65","EA","30.5","59.99","99","9920","US01","","","","S","","","TAB A 10.1 BOOK COVER BLACK","TAB A 10.1 BOOK COVER BLACK","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","CASE","","US01@@.65@@EA","","","","","","Y","1","6/14/2017 15:21","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1Y8256","US01@@1Y8256","9500","10","1Y8256","","","","","","","","N","","","SM-T813NZKEXAR","1757@@SM-T813NZKEXAR@@","1757","SAMSUNG COMMERCIAL TABLET","","1.6","EA","421","479.99","00","0011","US01","","","","A","","","GALAXY TAB S2 9.7 BLACK","GALAXY TAB S2 9.7 BLACK","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","","","","","","","99999","","","SYST","","US01@@1.6@@EA","","","","","","Y","1","1/17/2018 12:39","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E8913","US01@@3E8913","9500","10","INF","","","","","","","","N","","","SM-T280NZWAXAR","1757@@SM-T280NZWAXAR@@C","1757","SAMSUNG COMMERCIAL TABLET","C","1","EA","161.5","179.99","00","0011","US01","","","","A","","","GALAXY TAB A 7IN WIFI WHITE","GALAXY TAB A 7IN WIFI WHITE","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","SYST","","US01@@1@@EA","","","","","","Y","1","12/31/2017 15:11","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@N85916","US01@@N85916","9500","10","N85916","","","","","","","","N","","","P-HD-2N5X190","296U@@P-HD-2N5X190@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","34.75","55","12","1221","US01","","","","X","","","4YR ONSITE MNT","4YR ONSITE MNT","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","7/15/2016 15:23","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2K4400","US01@@2K4400","9500","10","2K4400","","","","","","","","N","","","STN-E46DZA","1763@@STN-E46DZA@@","1763","SAMSUNG COMMERICAL LARGE FORMAT","","117","EA","639","846","99","9940","US01","","","","S","","","STAND ENCLOSURE FOR OH46D","STAND ENCLOSURE FOR OH46D","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","STND","","US01@@117@@EA","","","","","","Y","1","8/28/2017 19:02","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2DB668","US01@@2DB668","9500","10","2DB668","","","","","","","","N","","","MI-OSKCD21WWT2","754Y@@MI-OSKCD21WWT2@@","754Y","SAMSUNG - KNOX SOLUTIONS","","0","EA","14.75","20","12","1231","US01","","","","X","","","2YR KNOX CONFIGURE DYNAMIC","2YR KNOX CONFIGURE DYNAMIC KC DYNAMIC EDITION","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","10/20/2017 11:30","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FC729","US01@@2FC729","9500","10","2FC729","","","","","","","","N","","","P-LE-2PXX20SS","296U@@P-LE-2PXX20SS@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","78.75","104","12","1221","US01","","","","X","","","5YR DIRECT VIEW LED EXTENDED","5YR DIRECT VIEW LED EXTENDED WARR TOTAL INCLUDES STANDARD 3YR","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","10/20/2017 11:34","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2DC359","US01@@2DC359","9500","10","2DC359","","","","","","","","N","","","SM-W623NZWBXAR","1757@@SM-W623NZWBXAR@@","1757","SAMSUNG COMMERCIAL TABLET","","1.5","EA","777","875.99","00","0011","US01","","","","S","","","GALAXY BOOK 10.6IN WHITE W10PRO","GALAXY BOOK 10.6IN WHITE W10PRO WIFI 2.4GHZ S-PEN KEYBD INCLUDED","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","SYST","","US01@@1.5@@EA","","","","","","Y","1","1/17/2018 12:39","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2DD772","US01@@2DD772","9500","10","2DD772","","","","","","","","N","","","SM-T380NZKEXAR","1757@@SM-T380NZKEXAR@@I","1757","SAMSUNG COMMERCIAL TABLET","I","1.2","EA","250.5","275.99","00","0011","US01","","","","C","","","GALAXY TAB A-8.0 (2017) BLACK","GALAXY TAB A-8.0 (2017) BLACK WIFI / 32GB / 2017 REFRESH","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","C","","","","","I","","","","","","99999","","","SYST","","US01@@1.2@@EA","","","","","A","Y","1","1/17/2018 12:39","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2FC728","US01@@2FC728","9500","10","2FC728","","","","","","","","N","","","P-LE-1PXX20SS","296U@@P-LE-1PXX20SS@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","41","54","12","1221","US01","","","","X","","","4YR DIRECT VIEW LED EXTENDED","4YR DIRECT VIEW LED EXTENDED WARR TOTAL INCLUDES STANDARD 3YR","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","1/17/2018 6:55","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2DA894","US01@@2DA894","9500","10","2DA894","","","","","","","","N","","","HG49NF693GFXZA","U482@@HG49NF693GFXZA@@I","U482","SAMSUNG COMMERCIAL HOSPITALITY LCD","I","25","EA","668","721","03","0305","US01","","","","B","","","49IN PREMIUM FHD HEALTHCARE","49IN PREMIUM FHD HEALTHCARE SMART TIZEN OS LYNK DRM PRO IDIOM","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","B","","","","","I","","","","","","99999","","","MNTR","","US01@@25@@EA","","","","","A","Y","1","1/2/2018 18:34","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1N1397","US01@@1N1397","9500","10","1N1397","","","","","","","","N","","","SM-T817TZKATMB","1757@@SM-T817TZKATMB@@I","1757","SAMSUNG COMMERCIAL TABLET","I","1.7","EA","631","699.99","00","0011","US01","","","","X","","","TAB S2 9.7IN LTE 32GB TMO BLACK","TAB S2 9.7IN LTE 32GB TMO BLACK SPEC ODR ONLY MIN QTY 50","6.10E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","I","","","","","","99999","","","SYST","","US01@@1.7@@EA","","","","","A","Y","1","6/5/2017 19:03","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9X3351","US01@@9X3351","9500","10","9X3351","","","","","","","","N","","","P-LM-CE1X14HE","296U@@P-LM-CE1X14HE@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","81","108","12","1221","US01","","","","X","","","5YR FT CONTRACT","5YR FT CONTRACT INCLUDES MFG STD 2YR WARR","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","6/9/2017 13:11","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@9X3344","US01@@9X3344","9500","10","9X3344","","","","","","","","N","","","P-LM-AE1X14HP","296U@@P-LM-AE1X14HP@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","98.5","131","12","1221","US01","","","","X","","","3YR FT/WG CONTRACT","3YR FT/WG CONTRACT INCLUDES MFG STD 2YR WARR","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","6/9/2017 13:11","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@2DG792","US01@@2DG792","9500","10","2DG792","","","","","","","","N","","","HG40NE470SFXZA/B","235Y@@HG40NE470SFXZA/B@@I","235Y","SAMSUNG - COMMERICAL B-STOCK","I","27","EA","270","280.36","03","0305","US01","","","","S","","","SAMSUNG HOSPITALITY TV","SAMSUNG HOSPITALITY TV REBOX B-STOCK SKU NO RETURNS","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","I","","","","","","99999","","","MNTR","","US01@@27@@EA","","","","","A","Y","1","12/31/2017 7:59","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@7U0611","US01@@7U0611","9500","10","7U0611","","","","","","","","N","","","SBB-B64DI4","1763@@SBB-B64DI4@@","1763","SAMSUNG COMMERICAL LARGE FORMAT","","5.56","EA","838","1154","99","9940","US01","","","","S","","","SETBACK BOX MEDIA PLAYER QUAD","SETBACK BOX MEDIA PLAYER QUAD CORE 2.5G 64GB 4GB DDR W8","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@5.56@@EA","","","","","","Y","1","1/17/2018 13:57","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3V6121","US01@@3V6121","9500","10","3V6121","","","","","","","","N","","","HG28NE473AFXZA","U482@@HG28NE473AFXZA@@C","U482","SAMSUNG COMMERCIAL HOSPITALITY LCD","C","11.6","EA","314.5","340","03","0303","US01","","","","B","","","28IN SLIM DIRECT LIT LED","28IN SLIM DIRECT LIT LED HEALTHCARE PRO IDIOM","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","B","","","","","C","","","","","","99999","","","MNTR","","US01@@11.6@@EA","","","","","","Y","1","11/2/2017 10:50","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3V6125","US01@@3V6125","9500","10","3V6125","","","","","","","","N","","","HG32NE478BFXZA","U482@@HG32NE478BFXZA@@I","U482","SAMSUNG COMMERCIAL HOSPITALITY LCD","I","17.95","EA","325","345","03","0305","US01","","","","B","","","32IN SLIM DIRECT LIT LED","32IN SLIM DIRECT LIT LED BLAN PRO IDIOM","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","B","","","","","I","","","","","","99999","","","MNTR","","US01@@17.95@@EA","","","","","A","Y","1","12/31/2017 9:00","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@XQ6667","US01@@XQ6667","9500","10","XQ6667","","","","","","","","N","","","SOL-ECC1D1/SEE","582Y@@SOL-ECC1D1/SEE@@","582Y","SAMSUNG SOLUTION SOFTWARE","","0","EA","76.5","125.99","99","9950","US01","","","","X","","","BUSINESS CORE CLOUD CONNECTOR","BUSINESS CORE CLOUD CONNECTOR INCLUDES 1YR MNT/SUP","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","LICS","","US01@@0@@EA","","","","","","Y","1","6/13/2016 8:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@XQ6666","US01@@XQ6666","9500","10","XQ6666","","","","","","","","N","","","SOL-DMP1M4/SEE","582Y@@SOL-DMP1M4/SEE@@","582Y","SAMSUNG SOLUTION SOFTWARE","","0","EA","139","230.99","99","9950","US01","","","","X","","","4YR ADDITIONAL MNT PACKAGE","4YR ADDITIONAL MNT PACKAGE BUSINESS CORE DOC MGMT PACK","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","MLIC","","US01@@0@@EA","","","","","","Y","1","6/13/2016 8:29","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@6C0363","US01@@6C0363","9500","10","6C0363","","","","","","","","N","","","P-LM-BEWX46HP","296U@@P-LM-BEWX46HP@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","560","771","12","1221","US01","","","","X","","","5YR NEXT DAY WHITE GLOVE FAST","5YR NEXT DAY WHITE GLOVE FAST TRACK SERVICE FOR 46IN OUTDOORLFD","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","4/18/2017 15:18","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E7832","US01@@3E7832","9500","10","INF","","","","","","","","N","","","P-LM-4C3X32O","296U@@P-LM-4C3X32O@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","63.75","91.67","12","1221","US01","","","","X","","","2YR EXT WARR SHIP IN SVC","2YR EXT WARR SHIP IN SVC CONTRACT (+MFG 3YR WARR)","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","4/18/2017 15:15","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E7831","US01@@3E7831","9500","10","INF","","","","","","","","N","","","P-LM-3C3X32O","296U@@P-LM-3C3X32O@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","35.25","50","12","1221","US01","","","","X","","","1YR EXT WARR SHIP IN SVC","1YR EXT WARR SHIP IN SVC CONTRACT (+MFG 3YR WARR)","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","4/18/2017 15:15","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3E7829","US01@@3E7829","9500","10","INF","","","","","","","","N","","","P-LM-1C3X32O","296U@@P-LM-1C3X32O@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","35.25","50","12","1221","US01","","","","X","","","1YR EXT WARR SHIP IN SVC","1YR EXT WARR SHIP IN SVC CONTRACT (+MFG 1YR WARR)","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","4/18/2017 15:15","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@PT7704","US01@@PT7704","9500","10","PT7704","","","","","","","","N","","","CY-MIASSTS","296U@@CY-MIASSTS@@","296U","SAMSUNG COMMERICAL PRO AV","","0","EA","342","459","15","1525","US01","","","","X","","","MAGICINFO SVR LICS ADV DIGITAL","MAGICINFO SVR LICS ADV DIGITAL SIGNAGE SW NON-RETURNABLE","","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","LICS","","US01@@0@@EA","","","","","","Y","1","2/21/2017 19:03","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1N0121","US01@@1N0121","9500","10","1N0121","","","","","","","","N","","","MZ-7KE2T0BW","U817@@MZ-7KE2T0BW@@C","U817","SAMSUNG COMMERCIAL MEMORY","C","0.3","EA","999","1409.99","02","0238","US01","","","","A","","","2TB 850 PRO SERIES SSD SATA III","2TB 850 PRO SERIES SSD SATA III 2.5 COMPAT WIN8/7-32/64 OSX LINUX","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","A","","","","","C","","","","","","99999","","","2.5","","US01@@.3@@EA","","","","","","Y","1","1/9/2018 12:30","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@4N2834","US01@@4N2834","9500","10","4N2834","","","","","","","","N","","","TC242L","1467@@TC242L@@","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","16.35","EA","378","557.18","00","0034","US01","","","","V","","","THIN CLIENT AIO DISPLAY 23.6IN","THIN CLIENT AIO DISPLAY 23.6IN DDR3 2GB FLASH /EMMC 4GB RAM BTO","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","V","","","","","","","","","","","99999","","","TERM","","US01@@16.35@@EA","","","","N","","Y","1","1/2/2018 12:00","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@3V6841","US01@@3V6841","9500","10","3V6841","","","","","","","","N","","","SBB-MT12EA","1763@@SBB-MT12EA@@","1763","SAMSUNG COMMERICAL LARGE FORMAT","","3","EA","424","577","99","9940","US01","","","","S","","","MEETING ROOM TRANSCEIVER","MEETING ROOM TRANSCEIVER CONSOLE BOX FOR EM65E & EM75E MODEL","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","S","","","","","","","","","","","99999","","","ACCS","","US01@@3@@EA","","","","","","Y","1","9/14/2017 15:57","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@ZZ0196","US01@@ZZ0196","9500","10","ZZ0196","","","","","","","","N","","","WMN-46VD","1763@@WMN-46VD@@","1763","SAMSUNG COMMERICAL LARGE FORMAT","","22","EA","303.5","407","99","9940","US01","","","","B","","","VIDEOWALL MOUNT FOR UE46D","VIDEOWALL MOUNT FOR UE46D UD46C-B UD46D-P MODELS","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","B","","","","","","","","","","","99999","","","MNT","","US01@@22@@EA","","","","","","Y","1","9/5/2017 1:41","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@XP8680","US01@@XP8680","9500","10","XP8680","","","","","","","","N","","","P-NP-3PXXL00","126U@@P-NP-3PXXL00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","86.75","99.99","12","1221","US01","","","","X","","","4YR ESP SAMSUNG CHROMEBOOK EDU","4YR ESP SAMSUNG CHROMEBOOK EDU SHIP-IN SVC $0-$499 1YR OEM K12","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","3/14/2016 21:49","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@XP8678","US01@@XP8678","9500","10","XP8678","","","","","","","","N","","","P-NP-2HXXL00","126U@@P-NP-2HXXL00@@","126U","SAMSUNG COMMERCIAL WARRANTY/SERVICE","","0","EA","86.75","99.99","12","1221","US01","","","","X","","","3YR AD SAMSUNG CHROMEBOOK EDU","3YR AD SAMSUNG CHROMEBOOK EDU ACCIDENT DAMAGE $0-$499 1YR OEM K12","8.81E+12","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","X","","","","","","","","","","","99999","","","SVCS","","US01@@0@@EA","","","","","","Y","1","5/9/2017 3:14","1/18/2018 17:39","0","1","","","","","","0","N",""
"US01@@9500@@10@@1C4013","US01@@1C4013","9500","10","1C4013","","","","","","","","N","","","DB40E","1763@@DB40E@@","1763","SAMSUNG COMMERICAL LARGE FORMAT","","20.25","EA","678","923","03","0305","US01","","","","E","","","40IN LED 1920X1080 5000:1 DB40E","40IN LED 1920X1080 5000:1 DB40E DSUB/DVI-D/HDMI/USB2.0/STEREO MJACK","8.87E+11","1467","SAMSUNG COMMERCIAL INFORMATION SYS","","0","","","","","","","","","","","","","","1","E","","","","","","","","","","","99999","","","MNTR","","US01@@20.25@@EA","","","","","","Y","1","1/18/2018 14:34","1/18/2018 17:39","0","1","","","","","","0","N",""
